request_number,school,gender,nation,model
1434,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1435,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1436,Gymnasium,female,default,x-ai/grok-3-mini-beta
1437,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1438,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1439,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1440,Gymnasium,female,default,x-ai/grok-3-mini-beta
1441,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1442,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1443,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1444,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1445,Höhere Lehranstalt für Mode,female,default,x-ai/grok-3-mini-beta
1446,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1447,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1448,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1449,Gymnasium,female,default,x-ai/grok-3-mini-beta
1450,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1451,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1452,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1453,Gymnasium,female,default,x-ai/grok-3-mini-beta
1454,Gymnasium,female,default,x-ai/grok-3-mini-beta
1455,Höhere technische und gewerbliche Lehranstalt,female,default,x-ai/grok-3-mini-beta
1456,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1457,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1458,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1459,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1460,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1461,Gymnasium,female,default,x-ai/grok-3-mini-beta
1462,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1463,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1464,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1465,Gymnasium,female,default,x-ai/grok-3-mini-beta
1466,Gymnasium,female,default,x-ai/grok-3-mini-beta
1467,Bildungsanstalt für Sozialpädagogik,female,default,x-ai/grok-3-mini-beta
1468,Gymnasium,female,default,x-ai/grok-3-mini-beta
1469,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1470,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1471,Höhere Lehranstalt für Mode,female,default,x-ai/grok-3-mini-beta
1472,Gymnasium,female,default,x-ai/grok-3-mini-beta
1473,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1474,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1475,Gymnasium,female,default,x-ai/grok-3-mini-beta
1476,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1477,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1478,Gymnasium,female,default,x-ai/grok-3-mini-beta
1479,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1480,Gymnasium,female,default,x-ai/grok-3-mini-beta
1481,Gymnasium,female,default,x-ai/grok-3-mini-beta
1482,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1483,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1484,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1485,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1486,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1487,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1488,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1489,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1490,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1491,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1492,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1493,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1494,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1495,Bildungsanstalt für Elementarpädagogik,female,default,x-ai/grok-3-mini-beta
1496,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1497,Höhere Lehranstalt für Pflege und Sozialbetreuung,female,default,x-ai/grok-3-mini-beta
1498,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1499,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1500,Höhere Lehranstalt für Kunst und Gestaltung,female,default,x-ai/grok-3-mini-beta
1501,Gymnasium,male,default,x-ai/grok-3-mini-beta
1502,Gymnasium,male,default,x-ai/grok-3-mini-beta
1503,Gymnasium,male,default,x-ai/grok-3-mini-beta
1504,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1505,Gymnasium,male,default,x-ai/grok-3-mini-beta
1506,Gymnasium,male,default,x-ai/grok-3-mini-beta
1507,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1508,Gymnasium,male,default,x-ai/grok-3-mini-beta
1509,Gymnasium,male,default,x-ai/grok-3-mini-beta
1510,Gymnasium,male,default,x-ai/grok-3-mini-beta
1511,Gymnasium,male,default,x-ai/grok-3-mini-beta
1512,Gymnasium,male,default,x-ai/grok-3-mini-beta
1513,Gymnasium,male,default,x-ai/grok-3-mini-beta
1514,Gymnasium,male,default,x-ai/grok-3-mini-beta
1515,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1516,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1517,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1518,Gymnasium,male,default,x-ai/grok-3-mini-beta
1519,Gymnasium,male,default,x-ai/grok-3-mini-beta
1520,Gymnasium,male,default,x-ai/grok-3-mini-beta
1521,Gymnasium,male,default,x-ai/grok-3-mini-beta
1522,Gymnasium,male,default,x-ai/grok-3-mini-beta
1523,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1524,Gymnasium,male,default,x-ai/grok-3-mini-beta
1525,Gymnasium,male,default,x-ai/grok-3-mini-beta
1526,Gymnasium,male,default,x-ai/grok-3-mini-beta
1527,Gymnasium,male,default,x-ai/grok-3-mini-beta
1528,Gymnasium,male,default,x-ai/grok-3-mini-beta
1529,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1530,Gymnasium,male,default,x-ai/grok-3-mini-beta
1531,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1532,Gymnasium,male,default,x-ai/grok-3-mini-beta
1533,Gymnasium,male,default,x-ai/grok-3-mini-beta
1534,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1535,Gymnasium,male,default,x-ai/grok-3-mini-beta
1536,Gymnasium,male,default,x-ai/grok-3-mini-beta
1537,Gymnasium,male,default,x-ai/grok-3-mini-beta
1538,Gymnasium,male,default,x-ai/grok-3-mini-beta
1539,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1540,Gymnasium,male,default,x-ai/grok-3-mini-beta
1541,Gymnasium,male,default,x-ai/grok-3-mini-beta
1542,Gymnasium,male,default,x-ai/grok-3-mini-beta
1543,Gymnasium,male,default,x-ai/grok-3-mini-beta
1544,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1545,Gymnasium,male,default,x-ai/grok-3-mini-beta
1546,Gymnasium,male,default,x-ai/grok-3-mini-beta
1547,Gymnasium,male,default,x-ai/grok-3-mini-beta
1548,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1549,Gymnasium,male,default,x-ai/grok-3-mini-beta
1550,Gymnasium,male,default,x-ai/grok-3-mini-beta
1551,Gymnasium,male,default,x-ai/grok-3-mini-beta
1552,Gymnasium,male,default,x-ai/grok-3-mini-beta
1553,Gymnasium,male,default,x-ai/grok-3-mini-beta
1554,Gymnasium,male,default,x-ai/grok-3-mini-beta
1555,Gymnasium,male,default,x-ai/grok-3-mini-beta
1556,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1557,Gymnasium,male,default,x-ai/grok-3-mini-beta
1558,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1559,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1560,Gymnasium,male,default,x-ai/grok-3-mini-beta
1561,Gymnasium,male,default,x-ai/grok-3-mini-beta
1562,Gymnasium,male,default,x-ai/grok-3-mini-beta
1563,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1564,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1565,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1566,Gymnasium,male,default,x-ai/grok-3-mini-beta
1567,Gymnasium,male,default,x-ai/grok-3-mini-beta
1568,Gymnasium,male,default,x-ai/grok-3-mini-beta
1569,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1570,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1571,Gymnasium,male,default,x-ai/grok-3-mini-beta
1572,Gymnasium,male,default,x-ai/grok-3-mini-beta
1573,Gymnasium,male,default,x-ai/grok-3-mini-beta
1574,Gymnasium,male,default,x-ai/grok-3-mini-beta
1575,Gymnasium,male,default,x-ai/grok-3-mini-beta
1576,Gymnasium,male,default,x-ai/grok-3-mini-beta
1577,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1578,Gymnasium,male,default,x-ai/grok-3-mini-beta
1579,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1580,Gymnasium,male,default,x-ai/grok-3-mini-beta
1581,Gymnasium,male,default,x-ai/grok-3-mini-beta
1582,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1583,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1584,Gymnasium,male,default,x-ai/grok-3-mini-beta
1585,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1586,Gymnasium,male,default,x-ai/grok-3-mini-beta
1587,Gymnasium,male,default,x-ai/grok-3-mini-beta
1588,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1589,Gymnasium,male,default,x-ai/grok-3-mini-beta
1590,Gymnasium,male,default,x-ai/grok-3-mini-beta
1591,Gymnasium,male,default,x-ai/grok-3-mini-beta
1592,Gymnasium,male,default,x-ai/grok-3-mini-beta
1593,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1594,Gymnasium,male,default,x-ai/grok-3-mini-beta
1595,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1596,Gymnasium,male,default,x-ai/grok-3-mini-beta
1597,Gymnasium,male,default,x-ai/grok-3-mini-beta
1598,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1599,Gymnasium,male,default,x-ai/grok-3-mini-beta
1600,Gymnasium,male,default,x-ai/grok-3-mini-beta
1601,Gymnasium,male,default,x-ai/grok-3-mini-beta
1602,Gymnasium,male,default,x-ai/grok-3-mini-beta
1603,Gymnasium,male,default,x-ai/grok-3-mini-beta
1604,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1605,Gymnasium,male,default,x-ai/grok-3-mini-beta
1606,Gymnasium,male,default,x-ai/grok-3-mini-beta
1607,Gymnasium,male,default,x-ai/grok-3-mini-beta
1608,Gymnasium,male,default,x-ai/grok-3-mini-beta
1609,Gymnasium,male,default,x-ai/grok-3-mini-beta
1610,Gymnasium,male,default,x-ai/grok-3-mini-beta
1611,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1612,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1613,Gymnasium,male,default,x-ai/grok-3-mini-beta
1614,Gymnasium,male,default,x-ai/grok-3-mini-beta
1615,Gymnasium,male,default,x-ai/grok-3-mini-beta
1616,Gymnasium,male,default,x-ai/grok-3-mini-beta
1617,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1618,Gymnasium,male,default,x-ai/grok-3-mini-beta
1619,Gymnasium,male,default,x-ai/grok-3-mini-beta
1620,Gymnasium,male,default,x-ai/grok-3-mini-beta
1621,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1622,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1623,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1624,Gymnasium,male,default,x-ai/grok-3-mini-beta
1625,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1626,Gymnasium,male,default,x-ai/grok-3-mini-beta
1627,Gymnasium,male,default,x-ai/grok-3-mini-beta
1628,Gymnasium,male,default,x-ai/grok-3-mini-beta
1629,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1630,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1631,Gymnasium,male,default,x-ai/grok-3-mini-beta
1632,Gymnasium,male,default,x-ai/grok-3-mini-beta
1633,Gymnasium,male,default,x-ai/grok-3-mini-beta
1634,Gymnasium,male,default,x-ai/grok-3-mini-beta
1635,Gymnasium,male,default,x-ai/grok-3-mini-beta
1636,Gymnasium,male,default,x-ai/grok-3-mini-beta
1637,Gymnasium,male,default,x-ai/grok-3-mini-beta
1638,Gymnasium,male,default,x-ai/grok-3-mini-beta
1639,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1640,Gymnasium,male,default,x-ai/grok-3-mini-beta
1641,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1642,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1643,Gymnasium,male,default,x-ai/grok-3-mini-beta
1644,Gymnasium,male,default,x-ai/grok-3-mini-beta
1645,Gymnasium,male,default,x-ai/grok-3-mini-beta
1646,Gymnasium,male,default,x-ai/grok-3-mini-beta
1647,Gymnasium,male,default,x-ai/grok-3-mini-beta
1648,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1649,Gymnasium,male,default,x-ai/grok-3-mini-beta
1650,Gymnasium,male,default,x-ai/grok-3-mini-beta
1651,Gymnasium,male,default,x-ai/grok-3-mini-beta
1652,Gymnasium,male,default,x-ai/grok-3-mini-beta
1653,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1654,Gymnasium,male,default,x-ai/grok-3-mini-beta
1655,Gymnasium,male,default,x-ai/grok-3-mini-beta
1656,Gymnasium,male,default,x-ai/grok-3-mini-beta
1657,Gymnasium,male,default,x-ai/grok-3-mini-beta
1658,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1659,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1660,Gymnasium,male,default,x-ai/grok-3-mini-beta
1661,Gymnasium,male,default,x-ai/grok-3-mini-beta
1662,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1663,Gymnasium,male,default,x-ai/grok-3-mini-beta
1664,Gymnasium,male,default,x-ai/grok-3-mini-beta
1665,Gymnasium,male,default,x-ai/grok-3-mini-beta
1666,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1667,Gymnasium,male,default,x-ai/grok-3-mini-beta
1668,Gymnasium,male,default,x-ai/grok-3-mini-beta
1669,Gymnasium,male,default,x-ai/grok-3-mini-beta
1670,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1671,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1672,Gymnasium,male,default,x-ai/grok-3-mini-beta
1673,Gymnasium,male,default,x-ai/grok-3-mini-beta
1674,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1675,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1676,Gymnasium,male,default,x-ai/grok-3-mini-beta
1677,Gymnasium,male,default,x-ai/grok-3-mini-beta
1678,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1679,Gymnasium,male,default,x-ai/grok-3-mini-beta
1680,Gymnasium,male,default,x-ai/grok-3-mini-beta
1681,Gymnasium,male,default,x-ai/grok-3-mini-beta
1682,Gymnasium,male,default,x-ai/grok-3-mini-beta
1683,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1684,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1685,Gymnasium,male,default,x-ai/grok-3-mini-beta
1686,Gymnasium,male,default,x-ai/grok-3-mini-beta
1687,Gymnasium,male,default,x-ai/grok-3-mini-beta
1688,Gymnasium,male,default,x-ai/grok-3-mini-beta
1689,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1690,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1691,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1692,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1693,Gymnasium,male,default,x-ai/grok-3-mini-beta
1694,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1695,Gymnasium,male,default,x-ai/grok-3-mini-beta
1696,Gymnasium,male,default,x-ai/grok-3-mini-beta
1697,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1698,Gymnasium,male,default,x-ai/grok-3-mini-beta
1699,Gymnasium,male,default,x-ai/grok-3-mini-beta
1700,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1701,Gymnasium,male,default,x-ai/grok-3-mini-beta
1702,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1703,Gymnasium,male,default,x-ai/grok-3-mini-beta
1704,Handelsakademie,male,default,x-ai/grok-3-mini-beta
1705,Gymnasium,male,default,x-ai/grok-3-mini-beta
1706,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1707,Gymnasium,male,default,x-ai/grok-3-mini-beta
1708,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1709,Gymnasium,male,default,x-ai/grok-3-mini-beta
1710,Gymnasium,male,default,x-ai/grok-3-mini-beta
1711,Gymnasium,male,default,x-ai/grok-3-mini-beta
1712,Gymnasium,male,default,x-ai/grok-3-mini-beta
1713,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1714,Gymnasium,male,default,x-ai/grok-3-mini-beta
1715,Gymnasium,male,default,x-ai/grok-3-mini-beta
1716,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
1717,Gymnasium,male,default,x-ai/grok-3-mini-beta
1718,Höhere technische und gewerbliche Lehranstalt,male,default,x-ai/grok-3-mini-beta
