request_number,school,gender,nation,model
1520,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1521,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1522,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1523,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1524,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1525,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1526,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1527,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1528,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1529,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1530,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1531,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1532,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1533,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1534,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1535,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1536,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1537,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1538,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1539,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1540,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1541,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1542,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1543,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1544,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1545,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1546,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1547,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1548,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1549,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1550,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1551,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1552,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1553,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1554,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1555,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1556,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1557,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1558,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1559,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1560,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1561,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1562,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1563,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1564,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1565,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1566,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1567,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1568,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1569,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1570,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1571,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1572,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1573,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1574,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1575,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1576,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1577,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1578,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1579,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1580,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1581,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1582,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1583,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1584,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1585,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1586,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1587,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1588,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1589,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1590,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1591,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1592,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1593,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1594,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1595,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1596,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1597,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1598,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1599,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1600,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1601,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1602,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1603,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1604,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1605,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1606,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1607,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1608,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1609,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1610,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1611,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1612,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1613,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1614,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1615,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1616,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1617,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1618,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1619,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1620,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1621,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1622,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1623,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1624,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1625,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1626,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1627,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1628,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1629,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1630,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1631,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1632,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1633,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1634,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1635,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1636,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1637,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1638,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1639,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1640,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1641,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1642,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1643,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1644,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1645,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1646,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1647,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1648,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1649,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1650,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1651,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1652,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1653,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1654,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1655,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1656,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1657,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1658,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1659,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1660,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1661,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1662,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1663,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1664,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1665,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1666,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1667,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1668,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1669,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1670,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1671,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1672,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1673,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1674,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1675,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1676,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1677,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1678,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1679,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1680,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1681,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1682,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1683,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1684,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1685,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1686,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1687,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1688,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1689,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1690,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1691,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1692,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1693,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1694,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1695,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1696,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1697,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1698,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1699,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1700,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1701,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1702,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1703,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1704,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1705,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1706,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1707,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1708,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1709,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1710,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1711,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1712,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1713,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1714,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1715,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1716,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1717,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1718,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1719,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1720,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1721,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1722,Höhere Lehranstalt für Kunst und Gestaltung,male,default,deepseek/deepseek-chat-v3-0324
1723,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1724,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1725,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1726,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1727,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1728,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1729,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1730,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1731,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1732,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1733,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1734,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1735,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1736,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1737,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1738,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1739,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1740,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1741,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1742,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1743,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1744,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1745,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1746,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1747,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1748,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1749,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1750,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1751,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1752,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1753,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1754,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1755,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1756,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1757,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
1758,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1759,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1760,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1761,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1762,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1763,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1764,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1765,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1766,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1767,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1768,Gymnasium,male,default,deepseek/deepseek-chat-v3-0324
1769,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1770,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1771,Handelsakademie,male,default,deepseek/deepseek-chat-v3-0324
1772,Höhere technische und gewerbliche Lehranstalt,male,default,deepseek/deepseek-chat-v3-0324
