request_number,faculty,gender,nation,model
1499,Faculty of Psychology,female,default,x-ai/grok-3-mini-beta
1500,Faculty of Computer Science,female,default,x-ai/grok-3-mini-beta
1501,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1502,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1503,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1504,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1505,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1506,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1507,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1508,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1509,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1510,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1511,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1512,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1513,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1514,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1515,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1516,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1517,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1518,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1519,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1520,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1521,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1522,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1523,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1524,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1525,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1526,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1527,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1528,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1529,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1530,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1531,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1532,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1533,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1534,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1535,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1536,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1537,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1538,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1539,Faculty of Physics,male,default,x-ai/grok-3-mini-beta
1540,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1541,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1542,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1543,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1544,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1545,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1546,Faculty of Physics,male,default,x-ai/grok-3-mini-beta
1547,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1548,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1549,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1550,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1551,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1552,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1553,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1554,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1555,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1556,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1557,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1558,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1559,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1560,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1561,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1562,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1563,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1564,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1565,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1566,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1567,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1568,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1569,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1570,Faculty of Physics,male,default,x-ai/grok-3-mini-beta
1571,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1572,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1573,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1574,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1575,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1576,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1577,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1578,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1579,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1580,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1581,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1582,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1583,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1584,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1585,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1586,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1587,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1588,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1589,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1590,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1591,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1592,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1593,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1594,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1595,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1596,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1597,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1598,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1599,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1600,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1601,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1602,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1603,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1604,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1605,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1606,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1607,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1608,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1609,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1610,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1611,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1612,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1613,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1614,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1615,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1616,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1617,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1618,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1619,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1620,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1621,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1622,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1623,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1624,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1625,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1626,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1627,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1628,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1629,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1630,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1631,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1632,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1633,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1634,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1635,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1636,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1637,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1638,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1639,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1640,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1641,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1642,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1643,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1644,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1645,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1646,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1647,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1648,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1649,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1650,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1651,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1652,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1653,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1654,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1655,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1656,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1657,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1658,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1659,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1660,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1661,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1662,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1663,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1664,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1665,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1666,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1667,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1668,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1669,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1670,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1671,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1672,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1673,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1674,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1675,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1676,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1677,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1678,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1679,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1680,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1681,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1682,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1683,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1684,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1685,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1686,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1687,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1688,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1689,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1690,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1691,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1692,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1693,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1694,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1695,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1696,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1697,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1698,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1699,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1700,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1701,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1702,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1703,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1704,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1705,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1706,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1707,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1708,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1709,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1710,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1711,Faculty of Physics,male,default,x-ai/grok-3-mini-beta
1712,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1713,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1714,"Faculty of Earth Sciences, Geography and Astronomy",male,default,x-ai/grok-3-mini-beta
1715,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1716,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1717,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1718,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1719,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1720,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1721,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1722,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1723,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1724,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1725,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1726,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1727,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1728,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
1729,Faculty of Computer Science,male,default,x-ai/grok-3-mini-beta
