request_number,faculty,gender,nation,model
1872,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1873,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1874,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1875,Faculty of Psychology,male,default,openai/gpt-4o-mini
1876,Faculty of Psychology,male,default,openai/gpt-4o-mini
1877,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1878,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1879,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1880,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1881,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1882,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1883,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1884,Faculty of Psychology,male,default,openai/gpt-4o-mini
1885,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1886,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1887,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1888,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1889,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1890,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1891,"Faculty of Business, Economics and Statistics",male,default,openai/gpt-4o-mini
1892,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1893,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1894,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1895,Faculty of Psychology,male,default,openai/gpt-4o-mini
1896,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1897,Faculty of Psychology,male,default,openai/gpt-4o-mini
1898,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1899,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1900,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1901,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1902,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1903,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1904,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1905,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1906,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1907,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1908,Faculty of Psychology,male,default,openai/gpt-4o-mini
1909,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1910,"Faculty of Business, Economics and Statistics",male,default,openai/gpt-4o-mini
1911,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1912,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1913,"Faculty of Business, Economics and Statistics",male,default,openai/gpt-4o-mini
1914,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1915,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1916,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1917,Faculty of Psychology,male,default,openai/gpt-4o-mini
1918,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1919,Faculty of Psychology,male,default,openai/gpt-4o-mini
1920,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1921,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1922,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1923,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1924,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1925,Faculty of Psychology,male,default,openai/gpt-4o-mini
1926,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1927,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1928,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1929,Faculty of Psychology,male,default,openai/gpt-4o-mini
1930,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1931,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1932,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1933,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1934,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1935,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1936,Faculty of Psychology,male,default,openai/gpt-4o-mini
1937,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1938,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1939,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1940,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1941,"Faculty of Business, Economics and Statistics",male,default,openai/gpt-4o-mini
1942,Faculty of Psychology,male,default,openai/gpt-4o-mini
1943,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1944,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1945,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1946,Faculty of Psychology,male,default,openai/gpt-4o-mini
1947,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1948,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1949,Faculty of Psychology,male,default,openai/gpt-4o-mini
1950,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1951,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1952,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1953,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1954,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1955,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1956,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1957,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1958,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1959,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1960,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1961,Faculty of Psychology,male,default,openai/gpt-4o-mini
1962,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1963,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1964,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1965,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1966,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1967,Faculty of Psychology,male,default,openai/gpt-4o-mini
1968,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1969,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1970,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1971,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1972,Faculty of Psychology,male,default,openai/gpt-4o-mini
1973,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1974,"Faculty of Business, Economics and Statistics",male,default,openai/gpt-4o-mini
1975,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1976,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1977,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1978,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1979,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1980,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1981,Faculty of Psychology,male,default,openai/gpt-4o-mini
1982,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1983,Faculty of Physics,male,default,openai/gpt-4o-mini
1984,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1985,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1986,Faculty of Computer Science,male,default,openai/gpt-4o-mini
1987,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1988,Faculty of Psychology,male,default,openai/gpt-4o-mini
1989,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1990,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1991,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1992,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
1993,Faculty of Psychology,male,default,openai/gpt-4o-mini
1994,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1995,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1996,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
1997,Faculty of Psychology,male,default,openai/gpt-4o-mini
1998,Faculty of Psychology,male,default,openai/gpt-4o-mini
1999,Faculty of Social Sciences,male,default,openai/gpt-4o-mini
2000,Faculty of Philosophy and Education,male,default,openai/gpt-4o-mini
2001,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2002,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2003,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2004,Faculty of Psychology,default,austrian,openai/gpt-4o-mini
2005,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2006,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2007,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2008,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2009,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2010,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2011,Faculty of Philosophy and Education,default,austrian,openai/gpt-4o-mini
2012,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2013,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2014,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2015,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2016,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2017,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2018,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2019,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2020,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2021,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2022,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2023,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2024,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2025,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2026,Faculty of Philosophy and Education,default,austrian,openai/gpt-4o-mini
2027,Faculty of Life Sciences,default,austrian,openai/gpt-4o-mini
2028,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2029,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2030,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2031,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2032,Faculty of Philosophy and Education,default,austrian,openai/gpt-4o-mini
2033,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2034,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2035,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2036,Faculty of Psychology,default,austrian,openai/gpt-4o-mini
2037,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2038,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2039,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2040,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2041,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2042,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2043,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2044,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2045,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2046,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2047,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2048,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2049,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2050,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2051,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2052,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2053,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2054,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2055,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2056,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2057,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2058,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2059,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2060,Faculty of Philosophy and Education,default,austrian,openai/gpt-4o-mini
2061,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2062,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2063,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2064,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2065,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2066,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2067,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2068,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2069,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2070,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2071,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2072,Faculty of Psychology,default,austrian,openai/gpt-4o-mini
2073,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2074,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2075,Faculty of Psychology,default,austrian,openai/gpt-4o-mini
2076,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2077,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2078,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2079,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2080,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2081,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2082,Faculty of Life Sciences,default,austrian,openai/gpt-4o-mini
2083,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2084,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2085,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2086,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2087,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2088,Faculty of Computer Science,default,austrian,openai/gpt-4o-mini
2089,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2090,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2091,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2092,Faculty of Philological and Cultural Studies,default,austrian,openai/gpt-4o-mini
2093,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2094,Faculty of Psychology,default,austrian,openai/gpt-4o-mini
2095,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2096,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2097,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2098,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2099,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2100,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2101,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2102,"Faculty of Business, Economics and Statistics",default,austrian,openai/gpt-4o-mini
2103,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2104,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2105,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
2106,Faculty of Social Sciences,default,austrian,openai/gpt-4o-mini
